"source_path","doc_kind","namespace_or_section","target_path","notes"
"docs/md/GTA.Native/Template.md","type-page","GTA.Native","docs/reference/gta-native/template.md","Keep as a standalone generated type reference page."
"docs/md/GTA.Native/Template.Name.md","type-member","GTA.Native","docs/reference/gta-native/template.md","Fold member page Name into the owning type reference page."
"docs/md/GTA.Native/Template.ReturnValue.md","type-member","GTA.Native","docs/reference/gta-native/template.md","Fold member page ReturnValue into the owning type reference page."
"docs/md/GTA.Native/Template.wasInvoked.md","type-member","GTA.Native","docs/reference/gta-native/template.md","Fold member page wasInvoked into the owning type reference page."
"docs/md/GTA.Native/TemplateConstructor.md","type-constructor","GTA.Native","docs/reference/gta-native/template.md","Merge constructor details into the owning type reference page."
"docs/md/GTA.Native/TemplateConstructor2.md","type-constructor","GTA.Native","docs/reference/gta-native/template.md","Merge constructor details into the owning type reference page."
"docs/md/GTA.Native/TemplateConstructor3.md","type-constructor","GTA.Native","docs/reference/gta-native/template.md","Merge constructor details into the owning type reference page."
"docs/md/GTA.Native/TemplateMembers.md","type-member-list","GTA.Native","docs/reference/gta-native/template.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.Native/TemplateMethods.md","type-member-list","GTA.Native","docs/reference/gta-native/template.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.Native/TemplateProperties.md","type-member-list","GTA.Native","docs/reference/gta-native/template.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.value/DynamicMetadata.Contains.md","type-member","GTA.value","docs/reference/gta-value/dynamic-metadata.md","Fold member page Contains into the owning type reference page."
"docs/md/GTA.value/DynamicMetadata.Global.md","type-member","GTA.value","docs/reference/gta-value/dynamic-metadata.md","Fold member page Global into the owning type reference page."
"docs/md/GTA.value/DynamicMetadata.md","type-page","GTA.value","docs/reference/gta-value/dynamic-metadata.md","Keep as a standalone generated type reference page."
"docs/md/GTA.value/DynamicMetadata.TryGetMember.md","type-member","GTA.value","docs/reference/gta-value/dynamic-metadata.md","Fold member page TryGetMember into the owning type reference page."
"docs/md/GTA.value/DynamicMetadata.TrySetMember.md","type-member","GTA.value","docs/reference/gta-value/dynamic-metadata.md","Fold member page TrySetMember into the owning type reference page."
"docs/md/GTA.value/DynamicMetadataMembers.md","type-member-list","GTA.value","docs/reference/gta-value/dynamic-metadata.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.value/DynamicMetadataMethods.md","type-member-list","GTA.value","docs/reference/gta-value/dynamic-metadata.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.value/DynamicMetadataProperties.md","type-member-list","GTA.value","docs/reference/gta-value/dynamic-metadata.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.value/Euphoria.ArmsWindmill.md","type-member","GTA.value","docs/reference/gta-value/euphoria.md","Fold member page ArmsWindmill into the owning type reference page."
"docs/md/GTA.value/Euphoria.BeingShot.md","type-member","GTA.value","docs/reference/gta-value/euphoria.md","Fold member page BeingShot into the owning type reference page."
"docs/md/GTA.value/Euphoria.BodyBalance.md","type-member","GTA.value","docs/reference/gta-value/euphoria.md","Fold member page BodyBalance into the owning type reference page."
"docs/md/GTA.value/Euphoria.Grab.md","type-member","GTA.value","docs/reference/gta-value/euphoria.md","Fold member page Grab into the owning type reference page."
"docs/md/GTA.value/Euphoria.LeanToPosition.md","type-member","GTA.value","docs/reference/gta-value/euphoria.md","Fold member page LeanToPosition into the owning type reference page."
"docs/md/GTA.value/Euphoria.md","type-page","GTA.value","docs/reference/gta-value/euphoria.md","Keep as a standalone generated type reference page."
"docs/md/GTA.value/Euphoria.PedalLegs.md","type-member","GTA.value","docs/reference/gta-value/euphoria.md","Fold member page PedalLegs into the owning type reference page."
"docs/md/GTA.value/EuphoriaMembers.md","type-member-list","GTA.value","docs/reference/gta-value/euphoria.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.value/EuphoriaProperties.md","type-member-list","GTA.value","docs/reference/gta-value/euphoria.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.value/Globals.AreGlobalsSupported.md","type-member","GTA.value","docs/reference/gta-value/globals.md","Fold member page AreGlobalsSupported into the owning type reference page."
"docs/md/GTA.value/Globals.md","type-page","GTA.value","docs/reference/gta-value/globals.md","Keep as a standalone generated type reference page."
"docs/md/GTA.value/Globals.ReadFloat.md","type-member","GTA.value","docs/reference/gta-value/globals.md","Fold member page ReadFloat into the owning type reference page."
"docs/md/GTA.value/Globals.ReadInteger.md","type-member","GTA.value","docs/reference/gta-value/globals.md","Fold member page ReadInteger into the owning type reference page."
"docs/md/GTA.value/Globals.ReadString.md","type-member","GTA.value","docs/reference/gta-value/globals.md","Fold member page ReadString into the owning type reference page."
"docs/md/GTA.value/Globals.Write_overload_1.md","member-overload","GTA.value","docs/reference/gta-value/globals.md","Collapse the Write overload detail into the owning type page."
"docs/md/GTA.value/Globals.Write_overload_2.md","member-overload","GTA.value","docs/reference/gta-value/globals.md","Collapse the Write overload detail into the owning type page."
"docs/md/GTA.value/Globals.Write_overload_3.md","member-overload","GTA.value","docs/reference/gta-value/globals.md","Collapse the Write overload detail into the owning type page."
"docs/md/GTA.value/Globals.Write_overloads.md","member-overload-list","GTA.value","docs/reference/gta-value/globals.md","Collapse the Write overload summary into the owning type page."
"docs/md/GTA.value/GlobalsMembers.md","type-member-list","GTA.value","docs/reference/gta-value/globals.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.value/GlobalsMethods.md","type-member-list","GTA.value","docs/reference/gta-value/globals.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.value/GlobalsProperties.md","type-member-list","GTA.value","docs/reference/gta-value/globals.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.value/index.md","namespace-index","GTA.value","docs/reference/gta-value/index.md","Namespace landing page retained as the entry point for generated API reference."
"docs/md/GTA.value/PedAnimation.GetCurrentAnimationTime.md","type-member","GTA.value","docs/reference/gta-value/ped-animation.md","Fold member page GetCurrentAnimationTime into the owning type reference page."
"docs/md/GTA.value/PedAnimation.isPlaying.md","type-member","GTA.value","docs/reference/gta-value/ped-animation.md","Fold member page isPlaying into the owning type reference page."
"docs/md/GTA.value/PedAnimation.md","type-page","GTA.value","docs/reference/gta-value/ped-animation.md","Keep as a standalone generated type reference page."
"docs/md/GTA.value/PedAnimation.Play_overload_1.md","member-overload","GTA.value","docs/reference/gta-value/ped-animation.md","Collapse the Play overload detail into the owning type page."
"docs/md/GTA.value/PedAnimation.Play_overload_2.md","member-overload","GTA.value","docs/reference/gta-value/ped-animation.md","Collapse the Play overload detail into the owning type page."
"docs/md/GTA.value/PedAnimation.Play_overloads.md","member-overload-list","GTA.value","docs/reference/gta-value/ped-animation.md","Collapse the Play overload summary into the owning type page."
"docs/md/GTA.value/PedAnimation.WaitUntilFinished.md","type-member","GTA.value","docs/reference/gta-value/ped-animation.md","Fold member page WaitUntilFinished into the owning type reference page."
"docs/md/GTA.value/PedAnimationMembers.md","type-member-list","GTA.value","docs/reference/gta-value/ped-animation.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.value/PedAnimationMethods.md","type-member-list","GTA.value","docs/reference/gta-value/ped-animation.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.value/PedComponent.AvailableModels.md","type-member","GTA.value","docs/reference/gta-value/ped-component.md","Fold member page AvailableModels into the owning type reference page."
"docs/md/GTA.value/PedComponent.AvailableTextures.md","type-member","GTA.value","docs/reference/gta-value/ped-component.md","Fold member page AvailableTextures into the owning type reference page."
"docs/md/GTA.value/PedComponent.Change.md","type-member","GTA.value","docs/reference/gta-value/ped-component.md","Fold member page Change into the owning type reference page."
"docs/md/GTA.value/PedComponent.ChangeIfValid.md","type-member","GTA.value","docs/reference/gta-value/ped-component.md","Fold member page ChangeIfValid into the owning type reference page."
"docs/md/GTA.value/PedComponent.isValid.md","type-member","GTA.value","docs/reference/gta-value/ped-component.md","Fold member page isValid into the owning type reference page."
"docs/md/GTA.value/PedComponent.md","type-page","GTA.value","docs/reference/gta-value/ped-component.md","Keep as a standalone generated type reference page."
"docs/md/GTA.value/PedComponent.ModelIndex.md","type-member","GTA.value","docs/reference/gta-value/ped-component.md","Fold member page ModelIndex into the owning type reference page."
"docs/md/GTA.value/PedComponent.op_Equality_overload_1.md","member-overload","GTA.value","docs/reference/gta-value/ped-component.md","Collapse the op_Equality overload detail into the owning type page."
"docs/md/GTA.value/PedComponent.op_Equality_overload_2.md","member-overload","GTA.value","docs/reference/gta-value/ped-component.md","Collapse the op_Equality overload detail into the owning type page."
"docs/md/GTA.value/PedComponent.op_Equality_overload_3.md","member-overload","GTA.value","docs/reference/gta-value/ped-component.md","Collapse the op_Equality overload detail into the owning type page."
"docs/md/GTA.value/PedComponent.op_Equality_overloads.md","member-overload-list","GTA.value","docs/reference/gta-value/ped-component.md","Collapse the op_Equality overload summary into the owning type page."
"docs/md/GTA.value/PedComponent.op_Implicit.md","type-member","GTA.value","docs/reference/gta-value/ped-component.md","Fold member page op_Implicit into the owning type reference page."
"docs/md/GTA.value/PedComponent.op_Inequality_overload_1.md","member-overload","GTA.value","docs/reference/gta-value/ped-component.md","Collapse the op_Inequality overload detail into the owning type page."
"docs/md/GTA.value/PedComponent.op_Inequality_overload_2.md","member-overload","GTA.value","docs/reference/gta-value/ped-component.md","Collapse the op_Inequality overload detail into the owning type page."
"docs/md/GTA.value/PedComponent.op_Inequality_overload_3.md","member-overload","GTA.value","docs/reference/gta-value/ped-component.md","Collapse the op_Inequality overload detail into the owning type page."
"docs/md/GTA.value/PedComponent.op_Inequality_overloads.md","member-overload-list","GTA.value","docs/reference/gta-value/ped-component.md","Collapse the op_Inequality overload summary into the owning type page."
